,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2
582,2023-03-20,59.49499797821045,61.5099983215332,61.42749786376953,61.45999813079834,61.4449987411499,51.432498931884766,94.55749702453612,124.03999900817873,130.82749938964844,131.13749504089355,132.8749961853027,135.3174934387207,132.55499649047852,118.99999809265135,122.85749626159668,122.90999603271484,115.62249755859376,105.46999740600586,113.6674976348877,119.76499557495116,109.8274974822998,103.85499763488772,67.01749801635742,56.272499084472656,3,0,0,2,1,1,1,1,1,0.0,1.0
583,2013-02-11,58.56499862670898,59.01749897003175,59.84249877929688,58.74499797821045,59.3174991607666,58.27999877929688,59.907498359680176,48.92499828338623,98.42749786376952,107.47249603271484,105.10749626159668,106.33249855041504,109.2974967956543,112.87749671936037,107.59499931335448,104.23999786376952,107.67749977111816,121.99749565124512,68.8599967956543,63.07499980926514,62.52999877929688,62.98249912261963,62.49999809265137,62.05999755859375,2,0,0,1,1,1,1,1,0,1.0,0.0
584,2018-05-10,72.85749816894531,72.85000038146973,71.84749984741211,71.69249725341797,71.91749954223633,103.66999816894533,140.1199951171875,169.16749954223633,195.7974967956543,189.9324951171875,199.87249374389648,189.6974983215332,191.28249740600583,184.6699981689453,161.62249374389648,149.62999725341797,134.04499626159668,120.9849967956543,127.58999824523926,125.15749549865724,119.51999855041504,84.93499755859375,79.69499969482422,84.3174991607666,5,3,0,2,1,0,0,0,1,0.0,1.0
585,2013-01-13,110.3924980163574,110.4624977111816,110.0424976348877,111.7124977111816,113.3574962615966,117.6374988555908,116.4699974060058,117.6099948883056,110.942497253418,96.8849964141846,95.6824970245362,96.7674980163574,93.4424991607666,90.6274967193603,89.064998626709,91.304998397827,91.6099967956543,108.3374977111816,110.9474964141846,110.2874965667724,111.18249893188472,110.9999980926513,111.8699970245362,110.3274993896484,1,6,0,1,0,1,0,0,1,0.0,1.0
586,2013-12-07,73.17999839782715,72.11999702453613,71.17499923706055,70.92499732971191,55.23499774932861,77.6024980545044,85.35249900817871,109.96999931335448,107.43999481201172,112.77999877929688,120.5699977874756,138.9224967956543,137.9224967956543,138.5900001525879,133.67999267578125,123.52749633789062,115.30749893188477,66.08999824523926,58.04499912261963,58.13249969482422,56.95249843597412,68.12749767303467,70.34250068664551,71.29749870300293,12,5,0,1,0,1,0,0,0,0.997,0.003
587,2022-02-06,55.83249855041504,55.74749946594238,56.84249877929688,61.15499877929688,48.4774980545044,72.27999973297119,89.27249908447266,116.56749725341795,124.9124984741211,125.80499649047852,127.86249351501463,123.58499908447266,118.66999816894533,117.8499984741211,115.79499626159668,107.66499710083008,94.85499954223631,81.73999786376953,75.19249725341797,71.61499977111816,95.29499816894533,78.2249984741211,74.24249839782715,74.0774974822998,2,6,0,1,0,1,0,0,1,0.0,1.0
588,2015-11-28,60.37749862670898,60.89499759674072,59.8224983215332,60.43999862670898,60.1974983215332,60.80999946594238,62.99249839782715,72.4749984741211,110.65749740600586,120.90999603271484,112.80249786376952,118.7599983215332,118.67999839782716,119.08499717712402,111.3899974822998,112.37999725341795,110.41999626159668,117.95249938964844,85.48249816894531,70.29999923706055,68.67749977111816,65.63499641418457,63.56249904632568,62.74999904632568,11,5,0,4,0,1,0,0,0,1.0,0.0
589,2018-12-26,80.43999862670898,86.90749931335449,86.59249687194824,81.5424976348877,80.55499649047852,81.5149974822998,82.86249923706055,89.65499687194824,86.44999694824219,75.26499938964844,75.64249801635742,73.95499801635742,74.53999900817871,75.30749893188477,74.32999801635742,74.73499870300293,83.58249855041504,90.43499946594238,88.92499732971191,91.77999687194824,84.39499855041504,81.46999740600586,78.51249885559082,80.61249732971191,12,2,0,1,1,0,0,0,1,0.0,1.0
590,2015-07-05,69.27749633789062,67.95750045776367,69.48250007629395,68.48499870300293,62.855000495910645,96.53499794006348,122.08999824523926,155.97999954223633,164.02999877929688,164.6874961853027,161.53499603271484,168.85999298095703,164.2499961853027,164.22499465942383,160.37749481201172,153.0699920654297,135.4124984741211,117.59499740600586,109.23249626159668,106.07999801635742,117.90249633789062,73.60999870300293,69.29999732971191,67.1825008392334,7,6,0,3,0,0,0,0,1,0.0,1.0
591,2015-03-01,57.29249954223633,58.47499847412109,58.18749904632568,58.61249923706055,57.47749900817871,57.92999839782715,59.709999084472656,108.0824966430664,115.4949951171875,101.15999794006348,98.55749893188477,100.10499954223631,100.51749801635742,99.98499870300292,99.94499588012695,98.83249855041504,109.28999900817873,117.5749969482422,111.64499855041504,108.88249588012695,108.6049976348877,109.6674976348877,61.09749889373779,59.47499847412109,3,6,0,2,0,1,0,0,1,0.0,1.0
592,2023-07-19,50.18249988555908,56.93999862670898,53.72999954223633,49.76999855041504,45.43249988555908,66.93499755859375,79.58999824523926,96.58499717712402,100.57500076293944,98.43999671936037,94.63999557495116,93.31749725341795,101.1399974822998,108.5774974822998,98.73749732971191,100.54749870300292,75.58749961853027,70.17999839782715,69.65749740600586,51.20249843597412,58.9774980545044,62.76999759674072,51.45749950408936,51.84499931335449,7,2,0,3,1,0,0,0,1,0.0,1.0
593,2015-04-20,67.98999786376953,67.14499855041504,67.63249778747559,67.12249755859375,68.10999870300293,105.3199977874756,128.19249725341797,163.50249481201172,172.79249572753906,183.9599952697754,196.0324935913086,199.76499938964844,182.03749465942383,187.09999465942383,195.32999801635745,190.88499450683597,149.30249786376953,122.2974967956543,112.57250022888184,112.20499801635742,123.76249885559082,73.39749717712402,69.66499900817871,67.7074966430664,4,0,0,2,1,1,1,1,1,0.0,1.0
594,2018-01-23,78.04499816894531,77.85750007629395,77.1049976348877,77.01249885559083,77.96249771118164,77.60749816894531,118.75249671936037,179.49749374389648,188.13249588012692,198.3149948120117,202.0349998474121,194.4274940490723,194.3699989318848,202.36999130249023,200.45499420166016,194.76250076293945,189.37749099731445,169.89249801635742,154.64749908447266,138.46249389648438,133.85249710083008,125.48249816894533,81.24249839782715,75.60750007629395,1,1,0,1,1,1,1,1,1,0.0,1.0
595,2015-12-05,68.00249862670898,67.37249755859375,67.46749687194824,67.23499870300293,54.8849983215332,88.30999755859375,111.81499862670898,145.05749893188477,156.76749420166016,160.97749710083008,164.3599967956543,161.7974967956543,163.14249801635742,161.61249542236328,159.9899940490723,154.16749572753906,137.93000030517578,118.78249740600586,107.5799961090088,102.27499961853027,112.9799976348877,74.44499778747559,68.95499801635742,67.23999977111816,12,5,0,1,0,1,0,0,1,0.0,1.0
596,2018-08-03,78.86749839782715,78.3174991607666,79.35999870300293,78.77999687194824,79.81249809265137,80.07749938964844,119.82499504089355,166.8124961853027,195.1824951171875,215.23749542236328,232.9224967956543,238.0849952697754,230.03248977661133,221.5749931335449,220.1899948120117,223.3349952697754,215.27999114990237,171.302490234375,164.28249740600586,161.79999542236328,146.60499572753906,131.47749519348145,85.3274974822998,77.47249984741211,8,4,0,3,1,0,0,0,1,0.0,1.0
597,2016-03-14,63.792497634887695,64.09499835968018,63.52749729156494,65.1049976348877,105.18999862670898,103.1974983215332,123.79750061035156,129.17749977111816,151.1099967956543,145.54999542236328,147.38499450683594,142.52499771118164,141.79249954223633,150.21499633789062,151.31999588012695,147.32999420166016,145.02749633789062,124.50499725341795,113.87249755859376,127.83249855041504,120.62749862670898,117.21499633789062,77.75249862670898,67.55249786376953,3,0,0,2,1,1,1,1,1,0.0,1.0
598,2019-05-05,67.71249771118164,68.0424976348877,68.73749732971191,68.52499961853027,65.3874979019165,54.9424991607666,55.3224983215332,55.20749759674072,53.57999897003174,53.79499816894531,53.87249946594238,55.95499897003174,55.91499900817871,52.14499855041504,52.71249866485596,53.59749889373779,52.87249851226807,53.407498359680176,53.5049991607666,50.30999946594238,60.94999980926514,66.71500015258789,65.26749801635742,65.86500072479248,5,6,0,2,0,0,0,0,0,1.0,0.0
599,2015-01-25,66.88249778747559,67.68999671936035,66.55999946594238,66.51999855041504,66.31999778747559,66.34249877929688,66.73749923706055,67.36249732971191,54.34249782562256,49.21999931335449,48.33249950408936,47.3799991607666,48.71249866485596,48.80499839782715,48.817498207092285,48.89249897003174,48.77499866485596,66.51500034332275,67.94249725341797,67.14249801635742,65.46499729156494,65.14750003814697,65.88999843597412,64.64249897003174,1,6,0,1,0,1,0,0,0,1.0,0.0
600,2023-01-19,64.20999908447266,64.55749893188477,64.09249877929688,64.53249835968018,63.782498359680176,64.41749954223633,86.30499839782715,123.33749771118164,152.0399932861328,138.58499908447266,131.16499710083008,132.18249320983887,135.1974983215332,139.07999801635742,143.07999801635742,137.2699966430664,131.98749542236328,136.6824951171875,132.4849967956543,106.53999900817873,94.01749801635742,90.83999824523926,73.28749656677246,67.5374984741211,1,3,0,1,1,1,1,1,1,0.0,1.0
601,2013-10-27,60.22499847412109,59.4449987411499,60.98249912261963,61.08499813079834,60.7599983215332,60.87499809265137,62.21999931335449,47.28249931335449,50.15499782562256,50.73749828338623,52.22999858856201,53.34499931335449,51.4474983215332,50.07749938964844,50.72000026702881,50.27999877929688,50.59749794006348,59.01749801635742,60.1299991607666,60.59249877929688,59.74749851226807,60.38749885559082,60.48499870300293,60.05749988555908,10,6,0,4,0,1,0,0,0,1.0,0.0
602,2022-09-01,49.682498931884766,48.92749881744385,49.82999897003174,49.13499927520752,49.40499973297119,49.45249938964844,50.9424991607666,55.08249855041504,53.29499912261963,48.77999877929688,49.08749866485596,49.10499858856201,49.2549991607666,49.68749904632568,54.29249954223633,64.44999885559082,61.42999744415283,64.9224967956543,62.98500061035156,54.57749938964844,76.90499877929688,56.05999851226807,48.932498931884766,48.94999885559082,9,3,0,4,1,1,1,1,0,0.982,0.018
603,2018-09-08,72.38249778747559,72.59249877929688,73.05749893188477,72.43999862670898,78.71249771118164,94.6349983215332,121.5749969482422,142.98749923706055,149.15499877929688,145.95499801635742,155.85249710083008,144.77499389648438,135.38999557495117,146.8424949645996,151.8974952697754,132.55749893188477,115.64249801635742,108.28999710083008,86.22499656677246,77.53999710083008,90.3024959564209,81.97249794006348,82.95999717712402,73.77749824523926,9,5,0,4,0,1,0,0,1,0.0,1.0
604,2019-08-19,59.15999889373779,58.60749816894531,57.61499786376953,57.30499839782715,56.53999900817871,64.29750061035156,97.90249824523926,116.21249961853027,128.29999542236328,133.02749824523926,137.8749961853027,141.62999725341797,125.28749656677246,122.83499717712402,119.48499870300292,105.94249725341795,85.33749771118164,70.94499778747559,62.869998931884766,56.55999755859375,66.23249816894531,62.01999950408936,57.63749790191651,57.8199987411499,8,0,0,3,1,0,0,0,1,0.116,0.884
605,2014-11-11,65.96249771118164,66.11249732971191,66.07749557495117,66.11999893188477,66.15499877929688,65.23249912261963,97.70999717712402,145.51249504089355,164.92499542236328,178.98999786376953,188.7074966430664,193.56249618530276,187.62499618530276,199.3799934387207,211.0524940490723,207.5999984741211,202.27499771118164,178.47249603271484,150.8874969482422,137.5800018310547,128.14499473571777,123.10249710083008,83.31999778747559,69.11249732971191,11,1,0,4,1,1,1,1,1,0.0,1.0
606,2018-09-17,73.06999969482422,69.1875,68.97249984741211,70.81499862670898,81.69750022888184,111.0474967956543,130.5124969482422,162.12999725341797,178.08749389648438,183.7174949645996,188.77749633789065,185.9674949645996,181.2024955749512,191.57249069213867,177.88249588012695,167.1724967956543,130.22249603271484,110.17499732971191,106.09499740600586,111.09249687194824,105.17249870300292,84.44999694824219,74.89749908447266,72.48499870300293,9,0,0,4,1,1,1,1,1,0.0,1.0
607,2019-07-02,70.77749824523926,70.90749740600586,73.00250053405762,73.90499877929688,73.56999778747559,71.8899974822998,115.3949966430664,154.6774940490723,164.45749282836914,181.04249572753903,200.7849998474121,204.37749862670896,197.7249984741211,196.14749908447263,199.89749908447263,191.549991607666,182.9899940490723,176.00499725341797,160.84499740600586,152.2399940490723,138.56750106811523,125.92499732971191,83.21749877929688,71.70249938964844,7,1,0,3,1,0,0,0,1,0.0,1.0
608,2015-07-25,60.18999862670898,60.61249923706055,61.40999889373779,60.28499794006348,50.62249851226807,43.20499897003175,43.71749877929688,53.01749801635742,55.96999931335449,58.11499881744385,59.84249782562256,59.36999797821045,59.77249813079834,61.04999923706055,58.86749839782715,57.82499885559082,57.33999824523926,53.90999889373779,50.45749855041504,46.21749877929688,49.74999904632568,61.67999839782715,60.12249946594238,59.35999774932861,7,5,0,3,0,0,0,0,0,1.0,0.0
609,2013-05-27,68.6874980926513,69.8999977111817,70.0224990844727,75.4724998474121,67.5599985122681,85.9949989318848,99.5874996185302,113.6599979400635,124.4749984741211,123.7524948120117,124.7524967193605,126.0274963378906,117.3149967193604,119.2749958038331,117.3799972534179,110.9399967193603,99.5749969482422,77.147497177124,71.73749923706049,67.284999847412,67.6299991607667,79.7274990081787,80.084997177124,80.25249671936041,5,0,0,2,1,0,0,0,0,0.94,0.06
610,2018-02-25,81.36499786376953,74.13749694824219,72.84749794006348,73.91999816894531,74.20999717712402,74.54999732971191,75.86749649047852,65.3874979019165,63.317498207092285,62.20499801635742,64.62999725341797,63.3174991607666,62.48999786376953,62.58999919891357,60.209999084472656,61.08749866485596,60.80499839782715,61.907498359680176,69.93749809265137,73.09250068664551,75.37999725341797,72.5474967956543,71.94000053405762,72.6049976348877,2,6,0,1,0,1,0,0,1,0.0,1.0
611,2019-10-17,61.65749931335449,60.02999782562256,61.05249881744385,61.30249786376953,61.49749755859375,88.53249835968018,135.42999458312988,153.19499588012695,174.65750122070312,186.7724952697754,198.4849967956543,187.54249572753903,214.5724983215332,208.4499931335449,185.5674934387207,173.80999374389648,157.21499633789062,128.96249961853027,130.08499717712402,116.93249702453612,112.28749656677246,84.46999931335449,66.58749771118164,63.989996910095215,10,3,0,4,1,1,1,1,1,0.0,1.0
612,2018-08-21,72.92499923706055,70.47749900817871,70.3949966430664,73.32749938964844,84.50749969482422,102.8874969482422,118.30249786376952,146.1349983215332,148.99999237060547,153.43999481201172,153.63249588012695,147.39999771118164,138.5924949645996,146.9499969482422,141.1349983215332,144.38999938964844,108.57249641418456,98.01249885559082,76.72500038146973,69.41749954223633,81.84499740600586,70.93999862670898,69.54499816894531,70.43000030517578,8,1,0,3,1,0,0,0,1,0.0,1.0
613,2017-11-13,66.58999824523926,66.49249839782715,65.85750007629395,66.33499908447266,65.98250007629395,70.5999984741211,109.40249824523926,142.95499801635742,182.63499450683597,214.46249771118164,210.62749862670896,209.02499771118164,201.86499786376956,197.9599952697754,204.1924934387207,194.88999938964844,190.6024932861328,173.54499435424805,155.6449966430664,136.91499710083008,129.73999977111816,119.2949981689453,80.64999771118164,69.37249946594238,11,0,0,4,1,1,1,1,1,0.0,1.0
614,2016-10-07,62.2599983215332,62.49499797821045,61.21749877929688,60.15999889373779,44.25249862670898,45.46749782562256,46.022499084472656,49.39749813079834,49.85749912261963,49.77749824523926,51.23499870300293,50.647499084472656,51.74999904632568,51.36499881744385,51.05499839782716,50.754998207092285,52.0074987411499,50.09249877929688,51.46749782562256,45.60999870300293,47.68499946594238,63.0724983215332,64.28749942779541,60.87749862670898,10,4,0,4,1,1,1,1,0,1.0,0.0
615,2013-09-26,58.75249862670899,56.69499969482422,55.83249950408936,56.96749877929688,56.61249923706055,88.62249946594238,91.74749565124512,110.56749725341795,127.5999984741211,140.4324951171875,144.4224967956543,138.7824935913086,132.2949981689453,141.24499893188477,135.02249717712402,125.34999656677246,101.4799976348877,93.08499717712402,90.74499702453612,93.5224952697754,92.66999816894533,61.54499912261963,58.41999816894531,58.37499809265137,9,3,0,4,1,1,1,1,1,0.0,1.0
616,2022-05-29,50.244998931884766,51.57499885559082,50.8799991607666,50.13499927520752,40.37249851226807,43.25249862670898,47.66999816894531,54.23999881744385,60.7599983215332,60.95249843597412,54.70249938964844,58.11249828338623,69.0049991607666,68.56999778747559,55.72999858856201,59.3249979019165,69.12249946594238,64.73999881744385,65.85499858856201,53.96499919891357,46.67500019073486,51.244998931884766,50.8174991607666,52.13999938964844,5,6,0,2,0,0,0,0,0,0.839,0.161
617,2017-06-21,64.67499923706055,65.32749938964844,66.14749813079834,66.44999885559082,56.63249778747559,87.43499755859375,99.5474967956543,146.4849967956543,159.2699966430664,166.6974983215332,159.15499877929688,156.86249923706055,154.74249649047852,156.26249313354492,151.88749313354492,140.98749923706055,120.77999687194824,111.92999839782716,72.6349983215332,64.93749904632568,61.73499870300293,68.72749900817871,67.22999954223633,65.64749908447266,6,2,0,3,1,0,0,0,0,1.0,0.0
618,2016-06-04,64.81499862670898,65.16499900817871,65.12750053405762,64.6999979019165,65.67999839782715,120.30999374389648,124.48499870300292,155.78249740600586,174.05499649047852,182.2874984741211,168.51999282836914,170.5124969482422,170.4474983215332,174.80249786376953,169.82749557495117,170.9849967956543,145.51749801635742,130.277494430542,123.62749862670898,121.19749641418456,121.96499633789062,86.05249786376953,72.91749572753906,69.26999855041504,6,5,0,3,0,0,0,0,1,0.0,1.0
619,2015-05-15,68.29749870300293,69.76749992370605,68.31749725341797,69.22749710083008,55.244998931884766,91.1949977874756,113.87749862670898,145.36749649047852,159.61000061035156,165.17999649047852,161.33249282836914,152.0374984741211,151.28250122070312,150.6374969482422,142.78999710083008,132.47249603271484,110.87249755859376,102.31499671936037,98.45249938964844,89.7874984741211,106.35249900817873,76.28749656677246,70.62749862670898,69.85499954223633,5,4,0,2,1,0,0,0,1,0.0,1.0
620,2015-06-16,84.15499687194824,84.22499656677246,84.00999641418457,83.08749771118164,61.02999877929688,82.86249732971191,101.9574966430664,123.77749633789062,133.79999542236328,146.07999801635742,148.34999465942383,148.71999740600586,147.7699966430664,146.67249298095703,143.70999908447266,135.5124969482422,122.8874969482422,104.29999732971191,88.11499786376953,78.97999954223633,74.03499984741211,82.79499626159668,85.21499633789062,84.5824966430664,6,1,0,3,1,0,0,0,0,1.0,0.0
621,2022-11-06,49.42249870300293,49.49999904632568,49.27749824523926,47.492499351501465,38.64999961853027,42.61249923706055,49.66749954223633,54.117499351501465,66.16999816894531,67.34249687194824,89.53499794006348,104.52249717712402,111.03499794006348,93.12749862670898,72.83499908447266,70.41999816894531,64.1899995803833,48.77499866485596,43.60249900817871,40.09749889373779,40.084999084472656,49.23499870300293,49.88749885559082,49.68749904632568,11,6,0,4,0,1,0,0,1,0.0,1.0
622,2014-04-15,59.57999801635742,59.79999923706055,59.23249816894531,60.83249950408936,60.04749870300293,92.33749771118164,116.36249732971191,147.82749938964844,167.2249984741211,173.8649940490723,186.2699966430664,185.03249740600583,171.9199981689453,170.74249649047852,169.37249374389648,174.4949951171875,134.9699993133545,101.43749618530272,103.9524974822998,105.79749870300292,118.32249641418456,73.61249828338623,59.82999897003174,60.05999851226807,4,1,0,2,1,1,1,1,1,0.0,1.0
623,2017-05-19,60.90499877929688,61.41499900817871,61.05499839782715,61.82249927520752,49.647499084472656,73.38999843597412,92.88249969482422,117.00749969482422,128.1949977874756,130.8024940490723,128.11249923706055,130.78999710083008,132.30249786376953,128.10749626159668,135.2799949645996,125.84999656677246,116.99499893188477,103.44249725341795,93.85499954223631,82.62499618530273,82.8549976348877,72.38249778747559,66.11749744415283,64.35499858856201,5,4,0,2,1,0,0,0,1,0.004,0.996
624,2015-12-07,60.27499961853027,60.219998359680176,60.344998359680176,59.30249786376953,45.33749961853027,43.24749946594238,43.244998931884766,47.45999813079834,48.954999923706055,48.18749904632568,48.85749816894531,48.96749877929688,49.744998931884766,48.125,49.49999904632568,48.742499351501465,49.36499881744385,49.14249897003174,48.68999862670898,43.49999904632568,42.83749866485596,54.98249816894531,59.83749961853027,59.8524980545044,12,0,0,1,1,1,1,1,0,1.0,0.0
625,2016-01-11,60.81499862670899,60.67249870300293,60.55749988555908,61.34749889373779,60.83749866485596,60.96749782562256,102.04749870300292,122.24499702453612,163.31749725341797,174.0474967956543,181.3849983215332,183.19749450683597,183.1799964904785,188.2749938964844,192.379997253418,178.69249725341797,185.9499969482422,156.5574951171875,146.22999954223633,140.6349983215332,130.2224941253662,112.98999786376952,73.95999908447266,70.17749977111816,1,0,0,1,1,1,1,1,1,0.0,1.0
626,2023-08-02,56.76999855041504,56.55999851226807,56.26749801635742,56.30249977111816,55.86249923706055,56.74999904632568,94.70499801635742,137.11249351501465,156.14999389648438,183.14249420166016,194.75,194.77999877929688,192.21499633789065,184.43499374389648,184.22999572753903,180.90499877929688,180.8549919128418,162.6549949645996,159.30499649047852,152.08749771118164,130.0349998474121,112.20999717712402,77.03999900817871,67.61249732971191,8,2,0,3,1,0,0,0,1,0.0,1.0
627,2019-10-20,61.92499923706055,63.04999828338623,61.43499851226807,61.39749813079834,61.0674991607666,62.754998207092285,66.03499984741211,52.38249969482422,49.43749809265137,48.74249839782715,49.742499351501465,51.15999889373779,50.37499809265137,52.22999858856201,51.90499877929688,50.66249942779541,50.43749904632568,53.89999961853027,64.51999855041504,62.094998359680176,62.59749889373779,63.607497215271,61.3849983215332,61.1324987411499,10,6,0,4,0,1,0,0,0,1.0,0.0
628,2018-04-24,73.9474983215332,73.32999801635742,73.61749839782715,74.17499923706055,83.89999771118164,105.51249885559082,137.87749671936035,167.80499649047852,199.59249877929688,213.14499282836917,226.32999420166016,215.67749786376956,213.379997253418,220.6549949645996,213.59499740600583,208.05999755859372,176.12749862670898,153.3874969482422,144.04999542236328,132.40999794006348,137.7799949645996,113.6349983215332,85.63499641418457,79.99499702453613,4,1,0,2,1,1,1,1,1,0.0,1.0
629,2018-07-12,74.03499794006348,74.69749641418457,75.13749885559082,75.60499572753906,74.1674976348877,74.18749809265137,106.53499794006348,152.1999969482422,166.74249649047852,168.4574966430664,179.22999572753906,175.94499588012695,181.7449951171875,176.95499801635742,167.47749710083008,167.5424919128418,168.1349983215332,153.62000274658203,146.1549949645996,137.5724983215332,134.33249282836914,125.5099983215332,85.41749572753906,82.53499794006348,7,3,0,3,1,0,0,0,1,0.0,1.0
630,2018-10-19,75.05999946594238,75.33249855041504,75.06999778747559,74.65749931335449,73.98250007629395,109.0374984741211,155.2349967956543,169.69499588012695,203.92749786376956,214.40499114990237,212.88249588012692,197.4949989318848,188.0900001525879,191.567497253418,165.0724983215332,144.47499465942383,122.9849967956543,132.92249488830566,143.10249710083008,138.56750106811523,125.15499687194824,90.52499771118164,77.05749893188477,75.68249893188477,10,4,0,4,1,1,1,1,1,0.0,1.0
631,2017-06-17,66.04749870300293,66.97500038146973,67.30499839782715,63.77749824523926,48.62499904632568,50.21999931335449,51.31499862670898,71.79499816894531,79.55249786376953,81.39999961853027,79.34749794006348,79.15749931335449,78.41249656677246,71.80749702453613,70.66250038146973,63.992499351501465,61.107500076293945,59.70499897003174,55.28749847412109,54.80999851226807,52.43999862670898,66.64749813079834,66.68999862670898,67.41999816894531,6,5,0,3,0,0,0,0,0,1.0,0.0
632,2023-09-06,54.49250030517578,54.49749946594238,54.21249866485596,51.91999816894531,44.97999858856201,68.38249969482422,86.74499702453613,100.55749702453612,124.12999725341795,123.39249992370604,112.5524959564209,116.0174961090088,113.58999824523926,115.33749771118164,112.0999984741211,101.53249740600586,83.35249900817871,67.70499897003174,60.96249771118164,58.27749919891357,62.2574987411499,68.81999969482422,64.9124984741211,64.01999855041504,9,2,0,4,1,1,1,1,1,0.013,0.987
633,2015-05-17,68.06499671936035,68.75499725341797,68.68999862670898,68.38749885559082,53.22749996185303,48.67499828338623,47.15249919891357,53.92749881744385,53.62499809265137,54.22499847412109,53.41499900817871,54.54749870300293,54.02499866485596,55.33249855041504,55.16999816894531,55.70249843597412,55.52499866485596,55.70249843597412,53.34249877929688,47.9449987411499,60.0074987411499,68.0149974822998,67.61999893188477,68.11499786376953,5,6,0,2,0,0,0,0,0,1.0,0.0
634,2016-07-25,64.50499820709229,64.64999866485596,64.96499824523926,64.52999782562256,51.182498931884766,87.07749938964844,95.24249839782716,113.6724967956543,125.47749710083008,126.87249755859376,132.97749710083008,129.90249824523926,126.51749992370604,130.10499572753906,127.23499870300292,119.79499626159668,101.68499755859376,93.24499702453612,72.6624984741211,64.63499927520752,65.96499824523926,72.21749687194824,70.4799976348877,64.12749671936035,7,0,0,3,1,0,0,0,0,1.0,0.0
635,2023-04-09,60.29999923706055,53.75249767303467,53.20249843597412,53.60249900817871,58.10249900817871,70.169997215271,94.46249961853027,122.7174949645996,125.75749588012695,119.8649959564209,106.01249885559082,102.28249931335448,113.27749633789062,120.5124969482422,117.34999656677246,113.23249816894533,96.17749786376952,93.1449966430664,89.82749748229982,83.15749549865723,83.15249824523926,61.60249900817871,55.70249843597412,58.90249824523926,4,6,0,2,0,1,0,0,1,0.0,1.0
636,2022-08-12,67.48499870300293,67.6624984741211,71.82499885559082,76.86749839782715,75.46499633789062,70.07999610900879,87.65999794006348,131.06249809265137,159.11249542236328,169.29499435424805,156.72249603271484,155.68249893188477,158.9199981689453,156.3749961853027,158.56499481201172,157.25749969482422,161.42499542236328,160.31999588012695,149.6974983215332,142.5900001525879,128.5424976348877,114.41999816894533,80.62249755859375,70.59249877929688,8,4,0,3,1,0,0,0,1,0.0,1.0
637,2015-04-19,67.14249801635742,67.89999771118164,67.86249732971191,67.05999755859375,67.59249687194824,51.00999927520751,46.04249858856201,52.68749904632568,52.857500076293945,52.96500015258789,52.0649995803833,52.84749889373779,51.24749851226807,53.47249889373779,51.94999885559082,52.47249889373779,52.22499942779541,51.95499897003174,51.93499946594238,51.52499961853027,67.16749954223633,66.54499816894531,66.74249649047852,66.70249938964844,4,6,0,2,0,1,0,0,0,1.0,0.0
638,2017-09-20,65.27750015258789,64.7224988937378,67.12499809265137,66.55749893188477,65.6924991607666,110.94749641418456,124.23999786376952,162.97999572753906,183.8674964904785,180.45999908447263,181.53249740600583,182.8999938964844,182.98749542236328,188.58999633789065,190.45750045776367,182.9124984741211,140.80749130249023,119.60749626159668,128.30249786376953,130.14500045776367,122.05499839782716,77.50249671936035,68.69499969482422,67.8075008392334,9,2,0,4,1,1,1,1,1,0.0,1.0
639,2018-07-11,77.08749961853027,76.4749984741211,79.38249778747559,78.53499794006348,77.0374984741211,77.23749732971191,104.2549991607666,148.20749473571777,180.41999435424805,195.87499618530276,210.72749710083008,230.6199951171875,225.35249710083008,209.4074935913086,211.2524948120117,209.70499420166016,215.9524955749512,204.03999710083008,175.17999649047852,164.53749465942383,150.70999908447266,137.96249771118164,109.90749740600586,97.37249755859376,7,2,0,3,1,0,0,0,1,0.0,1.0
640,2017-12-22,64.66249656677246,65.18499946594238,63.33249855041504,63.80749797821045,62.952497482299805,64.732497215271,107.06749534606934,117.18499946594238,154.9274940490723,135.5999984741211,131.79249954223633,132.33749771118164,127.08250045776369,111.61249542236328,110.43499755859376,112.57999801635742,123.27249717712402,92.36749839782716,85.99999618530273,80.02249908447266,79.62499809265137,76.4124984741211,58.37749862670898,56.83249855041504,12,4,0,1,1,0,0,0,1,0.0,1.0
641,2022-11-08,49.34249877929688,49.484999656677246,49.40249824523926,53.39999866485596,50.40499877929688,59.73999881744385,88.24249839782715,110.30499649047852,131.3749942779541,117.74249839782716,123.30749702453612,131.09749603271484,125.63999557495116,122.16499900817873,111.6949977874756,105.2649974822998,94.12249755859376,78.8549976348877,71.31499862670898,69.6924991607666,69.98750019073486,73.06249809265137,51.71749877929688,50.23749828338623,11,1,0,4,1,1,1,1,1,0.0,1.0
