,Date,00:00:00,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,building,month,DayOfWeek,hour,season,weekday,term_time,term_week,IsHoliday,Cluster,prob_1,prob_2,prob_3,prob_4,prob_5,building_code
259,2022-02-08,97.22749948501587,79.13249850273132,54.534998536109924,35.459999203681946,24.647499322891235,30.447499632835385,32.56499946117401,37.13749921321869,90.54781079292297,88.76152205467224,106.19976282119751,106.76722359657289,105.6323812007904,107.3473801612854,102.40968489646912,88.88519382476808,75.95835733413696,99.79749846458435,119.15249633789062,131.7549967765808,119.95249652862549,115.47499704360962,138.19499683380127,114.6824963092804,Ashfield,2,1,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
260,2022-01-25,7.647499680519104,6.512499690055847,5.254999756813049,4.909999847412109,4.819999933242798,4.862499833106995,5.984999775886536,6.909999966621399,7.142499804496765,9.75499963760376,10.804999589920044,11.742499828338623,11.422499656677246,9.332499742507935,9.97249984741211,10.892499685287476,8.774999737739563,11.524999856948853,14.499999761581421,13.719999551773071,16.077499628067017,12.999999761581421,11.194999694824219,9.309999704360962,Glenomenab9,1,1,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,2
261,2018-05-03,55.094998359680176,54.219998359680176,55.07749938964844,55.564998626708984,67.26999759674072,67.19249725341797,79.52749824523926,98.09499549865723,155.37499618530273,183.06499099731445,201.7349967956543,224.0625,229.81749725341797,226.52249145507812,233.2299919128418,246.39249801635742,235.2574920654297,213.8499984741211,151.5900001525879,124.6974983215332,112.63999557495117,101.69999694824219,80.85749626159668,76.0999984741211,Engineering,5,3,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
262,2017-09-20,25.922499299049377,20.469999492168427,17.607499659061432,15.807499587535858,14.242499709129333,15.807499408721924,19.34433549642563,44.916014552116394,77.07390427589417,100.19601368904114,99.78995919227602,85.74199151992798,70.11128807067871,62.75949048995972,69.78347492218018,69.25738048553467,77.22316312789917,92.16077923774719,93.45476293563843,115.87249755859375,108.82999801635742,172.4599952697754,142.33749771118164,49.42499816417694,Ashfield,9,2,0,4,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
263,2019-03-20,30.629999697208405,32.25249910354614,29.637499034404755,22.134999632835388,16.669999539852142,15.624999701976776,21.001562178134918,24.662128388881683,32.0910734385252,43.31587878987193,57.00185505487025,51.397304616402835,53.85371004650369,52.96763589978218,57.142030358314514,59.35837788134813,62.9972442984581,66.89257729053497,57.55525255203247,56.099998235702515,66.28749859333038,75.46499848365784,153.20249557495117,96.37499737739563,Ashfield,3,2,0,2,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
264,2017-08-28,3.897499918937683,3.7274999618530273,3.694999873638153,3.6674999594688416,3.659999966621399,3.844999849796295,4.854999899864197,5.364999890327454,4.34499990940094,4.839999794960022,5.237499833106995,5.432499885559082,4.034999907016754,3.7049999237060547,4.182499825954437,4.327499866485596,4.254999876022339,4.182499885559082,3.9799999594688416,4.697499871253967,4.904999852180481,4.110000014305115,3.7124999165534973,3.6424999237060547,Glenomenab9,8,0,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
265,2023-01-09,61.42999839782715,60.15749931335449,53.9424991607666,51.89749813079834,59.22999858856201,76.67000007629395,89.15999794006348,105.33999824523926,103.68249893188477,105.35999488830566,102.9524974822998,97.77499580383301,95.5149974822998,97.4474983215332,97.83749771118164,100.36499786376953,93.90249824523926,91.09499740600586,71.59749984741211,73.43999862670898,76.02499961853027,58.3849983215332,53.54499912261963,52.83749866485596,Quinn_Business,1,0,0,1,1,1,1,1,4,0.0,0.0,0.002,0.0,0.998,1
266,2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quinn_Business,9,0,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,1
267,2017-10-13,64.5074987411499,65.16499900817871,64.5374984741211,63.86749744415283,64.58500003814697,112.30499649047852,128.18249702453613,145.20249557495117,171.3874969482422,182.41749572753906,183.98249435424805,177.00749588012695,186.49249649047852,192.3224983215332,184.82999801635742,161.82999801635742,136.62749862670898,128.94749641418457,138.43999481201172,131.9949951171875,121.18999671936035,77.04249954223633,66.29499816894531,63.71249771118164,Quinn_Business,10,4,0,4,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,1
268,2019-03-23,5.369999885559082,4.0724998116493225,3.9399999380111694,3.5999999046325684,3.359999895095825,3.244999945163727,4.729999780654907,5.0624998807907104,6.794999837875366,6.354999899864197,7.012499809265137,5.459999918937683,5.370000004768372,5.667499899864197,5.674999952316284,7.15749979019165,6.077499747276306,5.959999918937683,8.899999737739563,9.769999742507935,9.654999613761902,9.25249981880188,8.949999809265137,7.292499780654907,Glenomenab10,3,5,0,2,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,3
269,2017-01-28,61.16999816894531,59.497498512268066,59.469998359680176,60.20749855041504,60.852498054504395,60.3799991607666,63.35249900817871,65.54500007629395,95.6049976348877,101.91999816894531,102.1974983215332,105.70499801635742,104.3174991607666,105.61999702453613,102.73499870300293,103.19999694824219,100.80249786376953,109.12749862670898,79.71249580383301,68.65499877929688,66.93499755859375,64.14499950408936,62.09749889373779,62.937499046325684,Quinn_Business,1,5,0,1,0,1,0,0,4,0.0,0.0,0.001,0.0,0.999,1
270,2022-12-10,8.544999957084656,7.309999942779541,5.927499890327454,5.319999933242798,5.129999756813049,5.769999980926514,6.444999814033508,5.84499979019165,6.682499885559082,10.562499761581421,9.174999952316284,9.617499589920044,9.617500066757202,11.292499780654907,12.399999856948853,10.574999570846558,9.789999723434448,9.299999833106995,12.254999876022339,15.232499837875366,10.802499771118164,9.959999799728394,10.889999389648438,8.079999804496765,Glenomenab9,12,5,0,1,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,2
271,2018-11-18,8.819999694824219,7.9974998235702515,6.517499923706055,5.7724997997283936,5.482499837875366,5.412499904632568,7.1774998903274545,7.922499895095825,8.849999904632568,9.97249960899353,11.417499780654907,12.194999694824219,10.122499704360962,11.224999785423279,10.747499704360962,9.72499966621399,9.96999979019165,13.219999551773071,14.999999761581421,16.402499437332153,15.00249981880188,15.089999198913574,13.547499656677246,9.734999656677246,Glenomenab9,11,6,0,4,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,2
272,2023-06-16,6.882499814033508,6.389999866485596,5.877499938011169,5.6874998807907104,5.6249998807907104,5.992499828338623,6.577499866485596,6.8374998569488525,7.78249979019165,9.272500038146973,9.647499799728394,10.079999923706055,9.052499771118164,9.022500038146973,8.274999856948853,7.827499747276306,8.477500081062317,10.857499599456787,11.579999685287476,9.374999761581421,8.710000038146973,9.37749981880188,8.794999957084656,8.677499771118164,Glenomenab9,6,4,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
273,2018-11-19,67.72999882698059,46.16749906539917,39.904999017715454,28.719999313354492,22.45499962568283,22.052499413490295,24.22499942779541,25.339999556541443,57.934608936309814,111.89431428909302,143.8971049785614,109.82249784469604,96.59950971603394,106.12864995002747,98.06487989425659,112.06230187416077,75.42749881744385,104.78999662399292,140.0024962425232,142.42499494552612,131.25499773025513,131.36499643325806,206.07749557495117,161.65499544143677,Ashfield,11,0,0,4,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
274,2018-03-12,6.067499876022339,5.042499899864197,4.167499899864197,3.6699999570846558,3.2999998927116394,3.227499842643738,4.487499833106995,5.794999957084656,8.084999799728394,7.052499771118164,6.797499895095825,6.8724998235702515,7.702499866485596,7.674999952316284,6.224999785423279,6.849999666213989,6.477499842643739,8.927500009536743,11.739999771118164,11.754999876022339,10.017499685287476,10.742499589920044,8.587499618530273,6.144999861717224,Glenomenab10,3,0,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
275,2022-06-19,7.229999780654907,5.757499933242798,5.354999899864197,4.887499809265137,4.59499979019165,4.607499957084656,4.502499938011169,4.394999861717224,5.739999890327454,7.042499780654907,8.494999885559082,8.339999914169312,8.804999828338623,8.604999899864197,7.882499694824219,8.734999895095825,10.930000066757202,11.422499895095825,8.622499942779541,7.732499957084655,10.59999966621399,9.544999837875366,9.237499713897705,7.789999961853027,Glenomenab9,6,6,0,3,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
276,2023-03-21,5.042499899864197,4.162499964237213,4.007499933242798,3.4124999046325684,3.4124999046325684,3.4624999165534973,4.34499990940094,5.787499904632568,6.2099997997283936,5.627499938011169,6.919999837875366,5.342499852180481,8.434999704360962,6.989999890327454,6.4999998807907104,8.167499780654907,6.379999876022339,8.422499775886536,8.652499556541443,9.989999771118164,10.979999780654907,9.40999972820282,8.642499923706055,6.677499771118165,Glenomenab10,3,1,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
277,2017-05-29,60.934998512268066,60.02249813079834,59.5699987411499,59.89999771118164,50.877498626708984,78.18249702453613,91.01749801635742,118.74749946594238,135.0174961090088,135.68499755859375,141.7949981689453,138.9025001525879,137.98999786376953,141.66499710083008,140.38249588012695,131.9124984741211,109.45249557495117,101.4474983215332,73.27749824523926,61.904998779296875,68.18999767303467,67.61750030517578,65.06500053405762,62.66499900817871,Quinn_Business,5,0,0,2,1,0,0,0,4,0.0,0.0,0.0,0.0,1.0,1
278,2019-01-14,65.19999885559082,65.33499717712402,65.99499893188477,64.67500019073486,65.63249588012695,74.14999771118164,114.81749725341797,141.1324920654297,166.06749725341797,182.13999557495117,189.20499420166016,187.25249099731445,173.29999542236328,164.86499404907227,153.69499588012695,149.7150001525879,163.0049934387207,147.8599967956543,138.29249954223633,125.2974967956543,113.87249755859375,110.63500022888184,73.5824966430664,66.40749931335449,Quinn_Business,1,0,0,1,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,1
279,2017-06-03,20.82249927520752,21.297499179840088,21.407499313354492,21.212499618530273,17.962499618530273,18.119999408721924,19.062499523162842,25.85499906539917,28.554999828338623,30.524999141693115,29.844999313354492,31.302499294281006,31.499999523162842,31.572499752044678,29.499999046325684,26.297499179840088,25.927499771118164,20.827499389648438,19.779999256134033,19.66499948501587,19.614999771118164,21.90749979019165,20.932499408721924,20.84749984741211,Sutherland_Law,6,5,0,3,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,4
280,2017-07-24,62.74249839782715,63.10499954223633,63.084999084472656,62.5049991607666,53.9424991607666,80.83749866485596,93.91499710083008,140.62249755859375,143.49749755859375,153.4324951171875,153.17749404907227,143.56249618530273,141.87499618530273,143.94499588012695,146.28250122070312,138.86249542236328,120.76749801635742,112.47499656677246,76.34499931335449,64.09499931335449,61.35499858856201,71.77999687194824,67.57250022888184,65.89999771118164,Quinn_Business,7,0,0,3,1,0,0,0,4,0.0,0.0,0.0,0.0,1.0,1
281,2018-03-19,98.72999954223633,98.73749732971191,97.63749694824219,97.97749710083008,97.02749633789062,97.04999542236328,98.97249603271484,103.75749778747559,105.2024974822998,107.88249969482422,111.00749778747559,113.09749603271484,115.31749725341797,119.03499412536621,134.9549961090088,165.17749404907227,171.0699920654297,171.46249389648438,154.55499267578125,146.44499969482422,144.0449981689453,119.05500030517578,87.94750022888184,87.20999717712402,Engineering,3,0,0,2,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
282,2017-02-24,64.51749801635742,65.3874979019165,64.1800012588501,62.79749870300293,63.974998474121094,63.65499782562256,119.7924976348877,121.5674991607666,152.77249908447266,155.3574981689453,167.75249481201172,181.50749969482422,178.06999969482422,180.20999908447266,172.97499465942383,160.25749588012695,145.45749282836914,130.1924991607666,144.49749755859375,138.3125,131.42749977111816,122.74249649047852,72.4375,66.49749755859375,Quinn_Business,2,4,0,1,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,1
283,2017-06-24,5.50249981880188,4.982499837875366,4.84499990940094,4.622500061988831,4.529999852180481,4.759999871253967,6.202499866485596,6.487499952316284,6.459999918937683,7.75249993801117,7.377499938011169,7.2124998569488525,6.40749979019165,7.204999923706055,6.457499980926514,5.7124998569488525,5.9024999141693115,7.102499723434448,7.017499685287476,9.764999747276306,9.359999895095825,8.012499690055847,6.607499718666077,5.759999871253967,Glenomenab9,6,5,0,3,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
284,2017-12-08,67.4574966430664,67.14999771118164,67.68249702453613,66.66499710083008,67.20750045776367,72.76749992370605,74.77749824523926,85.27750015258789,84.68499946594238,84.92749786376953,85.30749893188477,83.71499824523926,81.13500022888184,84.20999908447266,81.92249870300293,83.63749694824219,82.95999717712402,80.3224983215332,81.32500076293945,81.23249626159668,77.1924991607666,71.85250091552734,69.49499893188477,69.67999649047852,Engineering,12,4,0,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1.0,6
285,2022-07-09,51.45749855041504,50.772499084472656,51.15999794006348,50.67499923706055,51.277499198913574,74.80999946594238,91.95499801635742,110.26749801635742,130.42249870300293,130.60749626159668,119.7024974822998,124.65249824523926,128.4375,124.33499526977539,115.80999946594238,125.78499603271484,95.1374969482422,92.91249656677246,94.48999786376953,91.02249717712402,95.22249603271484,67.98999977111816,55.16999912261963,52.564998626708984,Quinn_Business,7,5,0,3,0,0,0,0,2,0.0,0.0,1.0,0.0,0.0,1
286,2019-01-05,4.674999952316284,4.7749998569488525,4.889999866485596,4.687499761581421,5.46999990940094,5.637499928474426,6.8099998235702515,6.855000019073486,6.779999852180481,5.824999809265137,6.727499842643738,4.904999911785126,6.949999809265137,7.332499742507935,5.934999942779541,6.8974997997283936,6.017499923706055,5.894999861717224,8.429999828338623,9.114999771118164,7.622500061988831,7.132499694824219,7.007499814033508,5.492499947547913,Glenomenab9,1,5,0,1,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,2
287,2019-05-29,15.182499587535858,13.62749969959259,13.154999792575836,11.124999701976776,11.162109136581421,13.284706801176071,20.100077584385872,38.69367133080959,49.712596526835114,26.553105380851775,30.99960929201916,37.08226557355374,31.845722650177777,32.049296791665256,36.27484371326864,29.09478506492451,41.75367130339146,52.153319001197815,35.597128592431545,43.240937024354935,44.57408094406128,118.61999654769897,54.16749846935273,29.617499589920044,Ashfield,5,2,0,2,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5
288,2018-01-03,17.57499885559082,17.732500076293945,17.802499294281006,17.75749969482422,17.614999771118164,17.914999961853027,28.172499179840088,32.73249912261963,66.10500049591064,62.22499942779542,55.662498474121094,56.537498474121094,54.92749881744385,53.875,50.81999969482422,52.82499885559082,52.60749912261963,44.724998474121094,40.564998626708984,32.67249917984009,30.34249973297119,27.6299991607666,22.642499446868896,22.03999948501587,Sutherland_Law,1,2,0,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0,4
289,2019-05-11,5.724999785423279,4.96750009059906,4.587499976158142,4.627499938011169,4.4999998807907104,6.742499828338623,7.177500009536743,7.552500009536743,9.680000066757202,9.214999675750732,7.7499998807907104,7.9599997997283936,8.499999761581421,9.25249981880188,8.87999975681305,7.199999690055848,7.3674997091293335,9.357499718666077,13.647499799728394,11.574999809265137,12.469999551773071,9.852499723434448,9.28499984741211,7.239999890327454,Glenomenab9,5,5,0,2,0,0,0,0,3,0.0,0.0,0.0,1.0,0.0,2
290,2023-12-09,3.112499952316284,2.944999933242798,2.974999964237213,2.8724998831748962,2.8274999260902405,2.6874999403953552,2.4799998998641968,3.222499907016754,4.280000030994415,3.9274999499320984,3.6899999380111694,4.444999814033508,4.4649999141693115,4.597499966621399,4.457499861717224,4.014999866485596,5.267499923706055,5.369999885559082,5.504999995231628,6.312499761581421,5.364999890327454,5.889999866485596,4.582499980926514,4.4674999713897705,Glenomenab10,12,5,0,1,0,1,0,0,3,0.0,0.0,0.0,1.0,0.0,3
291,2018-12-23,87.31249809265137,87.16499710083008,82.71499824523926,80.96249771118164,80.59749794006348,81.17999839782715,82.00749778747559,80.00249862670898,82.61249732971191,67.96749877929688,66.83499717712402,66.71999740600586,68.0,68.35249710083008,67.87749862670898,68.22749900817871,78.2299976348877,81.44750022888184,81.8174991607666,80.55499839782715,81.58999824523926,80.91749572753906,81.1099967956543,79.59499740600586,Quinn_Business,12,6,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,1
292,2022-07-21,20.524999141693115,20.394999027252197,20.144999980926514,20.144999027252197,17.559999465942383,23.637499809265137,32.73499870300293,36.84000015258789,57.75500011444092,46.582499504089355,40.94999980926514,40.10249900817871,43.432498931884766,47.30499839782715,46.4474983215332,44.492499351501465,31.75749969482422,30.229999542236328,30.362499237060547,30.944998264312744,41.32249975204468,43.47999954223633,27.549999713897705,19.339999198913574,Sutherland_Law,7,3,0,3,1,0,0,0,1,0.0,0.749,0.0,0.0,0.251,4
293,2022-04-23,47.25749897956848,44.69249868392944,43.14749884605408,42.79749870300293,35.09249871969223,33.688632011413574,28.555546164512634,37.267030239105225,44.7393738925457,68.81324155628681,80.81968659162521,84.67523318529129,107.45273160934448,95.15491962432861,86.58730340003967,62.6305456161499,73.40550708770752,97.32644367218018,103.56191158294678,78.53468537330627,83.27749800682068,84.48999834060669,71.64749789237976,58.84249794483185,Ashfield,4,5,0,2,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5
294,2023-06-20,20.402499675750732,20.697499752044678,20.797500133514404,20.51499891281128,16.197499990463257,22.704999446868896,36.142499923706055,41.79249954223633,44.214999198913574,40.6949987411499,40.5024995803833,39.30749988555908,41.0,39.022499084472656,41.124999046325684,38.67249870300293,37.497498512268066,40.44499969482422,44.964999198913574,29.519999504089355,23.859999656677246,21.3774995803833,21.06999921798706,21.019999504089355,Sutherland_Law,6,1,0,3,1,0,0,0,0,0.998,0.0,0.0,0.0,0.002,4
295,2023-01-13,20.577499389648438,20.46749973297119,20.31999969482422,20.19749927520752,20.022499084472656,20.614999294281006,29.84999990463257,43.30999946594238,45.67499923706055,43.802499771118164,44.57499885559082,43.55249881744385,41.15499782562256,39.48249912261963,40.334999084472656,41.77499961853027,41.90999889373779,38.04499912261963,50.2574987411499,53.39999961853027,50.63249874114991,44.92749786376953,31.304999351501465,18.772499561309814,Sutherland_Law,1,4,0,1,1,1,1,1,4,0.0,0.0,0.0,0.0,1.0,4
296,2019-12-30,4.214999973773956,3.3499998450279236,3.322499930858612,3.0774999856948853,3.044999897480011,2.882499933242798,2.9499999284744263,4.404999852180481,4.6874998807907104,4.179999947547913,4.412499904632568,4.324999928474426,4.734999895095825,3.9325000047683716,4.71999990940094,5.0224997997283936,4.1399999260902405,3.8124998807907104,5.774999976158142,7.392499804496765,6.949999809265137,6.802499771118164,6.849999785423279,5.547499895095825,Glenomenab10,12,0,0,1,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
297,2022-12-11,67.1349983215332,60.94249868392944,47.374998927116394,40.874999046325684,34.12249946594238,28.597499430179596,25.342499554157257,32.114999175071716,43.687499046325684,47.636717557907104,60.78546762466431,74.773357629776,77.1516387462616,76.05999851226807,88.39328002929688,85.15546607971191,87.23499703407288,98.79749822616577,112.08749628067017,95.06749820709229,102.87499713897705,109.37999892234802,124.68749690055847,109.01749706268309,Ashfield,12,6,0,1,0,1,0,0,1,0.0,1.0,0.0,0.0,0.0,5
298,2018-11-01,3.3549999594688416,3.1649999618530273,3.0674999356269836,2.944999873638153,2.8449999690055847,2.9649999141693115,5.077499866485596,5.182500004768372,5.2724997997283936,5.3399999141693115,3.625,4.419999778270721,4.1524999141693115,4.102500021457672,4.257499873638153,3.8874998688697815,3.5624998807907104,5.559999942779541,6.40749979019165,7.2099997997283936,5.857499957084656,5.8999998569488525,5.554999828338623,3.7924998998641968,Glenomenab10,11,3,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
299,2019-12-02,65.65749871730804,38.76999914646149,28.22999930381775,22.19499933719635,21.33499938249588,26.074999570846558,23.70749920606613,27.07499921321869,41.55281162261963,53.71788930892944,58.76761603355408,74.12238192558289,66.14077949523926,94.98402214050293,99.60745978355408,82.71089673042297,76.59999871253967,83.86749839782715,91.91499841213226,91.26999735832214,91.09499788284302,107.4049973487854,190.00499534606934,130.42499661445618,Ashfield,12,0,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
300,2017-12-31,53.91999912261963,57.02499961853027,54.38249969482422,54.567498207092285,54.592498779296875,55.189998626708984,55.454999923706055,56.119998931884766,50.48999881744385,40.61249923706055,39.69999885559082,39.15999794006348,39.807498931884766,39.11249923706055,39.364999771118164,39.71249866485596,49.05249881744385,60.004998207092285,59.25999927520752,56.58999824523926,57.22249889373779,56.654998779296875,54.8799991607666,55.30249881744385,Quinn_Business,12,6,0,1,0,0,0,0,4,0.0,0.0,0.0,0.0,1.0,1
301,2019-03-16,19.99250030517578,19.59749984741211,20.292499542236328,20.434999465942383,20.34499979019165,20.669999599456787,19.184999704360962,16.6899995803833,25.779999256134033,30.432499408721924,31.067500114440918,31.264999866485596,32.312499046325684,35.85499858856201,31.459999561309814,30.527499198913574,27.462499618530273,26.297499179840088,24.707499504089355,21.920000076293945,21.53499937057495,21.195000171661377,21.732499599456787,22.427498817443848,Sutherland_Law,3,5,0,2,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,4
302,2022-01-07,5.784999847412109,5.359999895095825,4.697499871253967,4.544999837875366,4.287499904632568,4.302499890327454,5.424999833106995,5.40749990940094,5.6874998807907104,7.107499837875366,6.692499756813049,7.592499732971191,8.784999966621399,8.072499871253967,7.207499861717224,7.34749972820282,7.804999828338624,7.84499979019165,7.642499804496764,7.502499938011169,8.154999852180481,9.199999570846558,7.914999842643738,8.247499704360962,Glenomenab10,1,4,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
303,2023-03-27,7.1849998235702515,6.419999957084656,5.9674999713897705,4.697499871253967,4.882500052452087,5.479999899864197,6.419999837875366,8.202499628067017,8.982500076293945,10.549999713897705,8.737499952316284,10.87749981880188,8.62749981880188,9.444999694824219,8.777499914169312,7.082499980926514,9.577499747276306,12.032499551773071,12.559999704360962,14.487499475479126,10.71999979019165,12.217499732971191,10.527499675750732,8.732499837875366,Glenomenab9,3,0,0,2,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,2
304,2018-11-02,5.297499895095825,4.454999804496765,3.872499823570252,4.04749983549118,3.987499952316284,3.78249990940094,3.684999942779541,4.182499825954437,5.769999742507935,6.754999876022339,7.559999704360962,10.177500009536743,8.727499961853027,7.004999756813049,6.744999885559082,5.964999794960022,6.372499942779541,8.247499704360962,13.012499809265137,14.35249948501587,12.59249997138977,11.082499742507935,11.237499952316284,8.684999585151672,Glenomenab10,11,4,0,4,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
305,2022-03-12,55.73499870300293,65.98999786376953,58.28749752044678,55.187499046325684,55.27499866485596,55.5724983215332,58.22249984741211,77.71249771118164,98.87749671936035,113.19999694824219,116.34249687194826,116.61249732971191,109.96499633789062,106.56999778747559,105.44999694824219,104.31499862670898,113.57749938964844,109.80999565124512,83.80499839782715,72.97749900817871,67.78000068664551,60.04749774932861,65.54749965667725,59.26999759674072,Quinn_Business,3,5,0,2,0,1,0,0,2,0.0,0.0,1.0,0.0,0.0,1
306,2019-06-06,22.16249930858612,11.73749989271164,13.374999701976776,14.127499610185623,13.749238014221193,16.138671638444066,29.129159773234278,59.77556582260877,53.181054565589875,45.17667952924967,48.029003891162574,41.88580078119412,60.24730468727648,55.295429673511535,55.28275388944894,40.84716775780544,44.92935456801206,50.42593698203564,40.698065504431725,53.93714773654938,60.91191217303276,114.71499729156494,67.60749858617783,29.129999697208405,Ashfield,6,3,0,3,1,0,0,0,1,0.0,1.0,0.0,0.0,0.0,5
307,2019-04-26,74.0625,74.76999855041504,72.38999938964844,73.37499809265137,72.6674976348877,92.02499771118164,125.0624942779541,144.7874984741211,168.04999542236328,170.79499435424805,174.00499725341797,177.96249771118164,165.19749450683594,161.10999298095703,156.51749801635742,145.5049934387207,126.55999755859375,118.60249519348145,110.96749877929688,107.125,106.7024974822998,84.39749717712402,70.66749954223633,67.90249633789062,Quinn_Business,4,4,0,2,1,1,1,1,2,0.0,0.0,0.975,0.0,0.025,1
308,2022-06-14,5.699999809265137,4.979999899864197,5.029999852180481,5.137499928474426,4.797499895095825,4.302499890327454,4.927499890327454,6.449999928474426,6.494999885559082,5.449999928474426,6.715000033378601,7.417499899864197,10.007499694824219,7.7874999046325675,7.664999723434448,6.792499899864198,8.522499799728394,10.059999942779541,8.432499885559082,8.434999942779541,9.97499966621399,8.53499984741211,9.374999761581421,9.309999942779541,Glenomenab10,6,1,0,3,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,3
309,2018-05-17,132.98749542236328,133.1974983215332,133.10750198364258,132.5924949645996,133.97749710083008,146.21499633789062,156.72749710083008,177.1349983215332,171.5799903869629,153.0124969482422,157.02749633789062,154.22750091552734,154.24999618530273,154.70499420166016,158.01749801635742,154.72499084472656,140.3274917602539,122.5199966430664,115.4599952697754,108.71999740600586,101.90750122070312,94.12249755859375,89.53249740600586,88.22249794006348,Engineering,5,3,0,2,1,0,0,0,2,0.0,0.0,1.0,0.0,0.0,6
310,2019-01-03,20.12749946117401,18.12499964237213,19.057499408721924,18.97749960422516,16.099999606609344,16.11249965429306,19.692499339580536,22.637499451637268,25.68515557050705,32.36292898654938,30.019706666469574,27.153807938098907,24.17484349012375,27.861503288149834,36.03669810295105,31.322616279125214,29.887421369552612,28.029999375343323,36.02499896287918,40.57749956846237,36.814998626708984,40.65749895572662,133.74499654769897,57.672498762607574,Ashfield,1,3,0,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,5
311,2019-02-25,101.2074966430664,101.1299991607666,99.96500015258789,126.21500015258789,136.93499755859375,137.25749969482422,140.96999740600586,127.31000328063965,159.63249588012695,184.19499588012695,199.68749237060547,236.85749435424805,235.48249435424805,225.6099853515625,210.17499160766602,205.28499221801758,197.12749481201172,178.0299949645996,140.93749618530273,134.31749725341797,127.34749794006348,124.3275032043457,117.31999588012695,114.04999351501465,Engineering,2,0,0,1,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
312,2018-09-17,86.74499702453613,86.3024959564209,107.66749572753906,106.05249404907227,103.9374942779541,83.43999671936035,98.42249488830566,115.18749809265137,139.45499801635742,159.48999404907227,185.99999237060547,191.49749755859375,181.9099998474121,175.66999435424805,171.92250061035156,169.4674949645996,151.48749160766602,141.02499771118164,122.55249786376953,114.54249954223633,104.40499687194826,104.63249397277832,98.52749824523926,105.11499786376953,Engineering,9,0,0,4,1,1,1,1,2,0.0,0.0,1.0,0.0,0.0,6
313,2023-01-10,3.9099997878074646,3.6549999117851257,3.679999887943268,3.544999897480011,3.4024999737739563,3.3774999380111694,3.3624998927116394,3.4349998831748962,3.734999895095825,4.20499986410141,3.962499976158142,3.84499990940094,4.457499861717224,4.909999907016754,5.3399999141693115,4.832499980926514,3.932499945163727,5.047499775886536,7.699999928474426,7.552499771118164,9.072499752044678,8.142499804496765,6.592499732971191,5.092499732971191,Glenomenab10,1,1,0,1,1,1,1,1,3,0.0,0.0,0.0,1.0,0.0,3
